timestamp, temperature.gpu, temperature.memory, power.draw [W]
2026/06/04 08:03:50.079, 76, N/A, 186.82 W
2026/06/04 08:03:55.079, 76, N/A, 175.75 W
2026/06/04 08:04:00.080, 75, N/A, 194.99 W
2026/06/04 08:04:05.081, 77, N/A, 180.69 W
2026/06/04 08:04:10.081, 75, N/A, 183.26 W
2026/06/04 08:04:15.082, 76, N/A, 184.91 W
2026/06/04 08:04:20.082, 75, N/A, 180.57 W
2026/06/04 08:04:25.083, 78, N/A, 195.67 W
2026/06/04 08:04:30.083, 75, N/A, 171.79 W
2026/06/04 08:04:35.084, 75, N/A, 175.06 W
2026/06/04 08:04:40.084, 75, N/A, 179.33 W
2026/06/04 08:04:45.085, 76, N/A, 180.56 W
2026/06/04 08:04:50.085, 76, N/A, 176.81 W
2026/06/04 08:04:55.086, 74, N/A, 176.07 W
2026/06/04 08:05:00.086, 77, N/A, 197.41 W
2026/06/04 08:05:05.086, 75, N/A, 173.82 W
2026/06/04 08:05:10.087, 75, N/A, 182.56 W
2026/06/04 08:05:15.087, 78, N/A, 186.22 W
2026/06/04 08:05:20.088, 77, N/A, 180.05 W
2026/06/04 08:05:25.088, 75, N/A, 191.39 W
2026/06/04 08:05:30.089, 76, N/A, 184.70 W
2026/06/04 08:05:35.089, 75, N/A, 172.90 W
2026/06/04 08:05:40.090, 77, N/A, 180.50 W
2026/06/04 08:05:45.090, 76, N/A, 184.60 W
2026/06/04 08:05:50.091, 75, N/A, 173.88 W
2026/06/04 08:05:55.092, 77, N/A, 186.83 W
2026/06/04 08:06:00.092, 78, N/A, 195.32 W
2026/06/04 08:06:05.093, 75, N/A, 183.26 W
2026/06/04 08:06:10.093, 75, N/A, 186.53 W
2026/06/04 08:06:15.094, 75, N/A, 182.81 W
2026/06/04 08:06:20.094, 77, N/A, 186.98 W
2026/06/04 08:06:25.095, 75, N/A, 180.90 W
2026/06/04 08:06:30.095, 78, N/A, 181.21 W
2026/06/04 08:06:35.096, 75, N/A, 178.72 W
2026/06/04 08:06:40.096, 77, N/A, 189.82 W
2026/06/04 08:06:45.097, 77, N/A, 183.62 W
2026/06/04 08:06:50.097, 77, N/A, 186.07 W
2026/06/04 08:06:55.098, 75, N/A, 180.40 W
2026/06/04 08:07:00.098, 77, N/A, 185.42 W
2026/06/04 08:07:05.099, 75, N/A, 187.12 W
2026/06/04 08:07:10.099, 76, N/A, 183.04 W
2026/06/04 08:07:15.100, 75, N/A, 183.98 W
2026/06/04 08:07:20.100, 76, N/A, 184.16 W
2026/06/04 08:07:25.101, 74, N/A, 173.89 W
2026/06/04 08:07:30.101, 76, N/A, 182.41 W
2026/06/04 08:07:35.102, 75, N/A, 185.53 W
2026/06/04 08:07:40.102, 77, N/A, 195.08 W
2026/06/04 08:07:45.103, 74, N/A, 174.96 W
2026/06/04 08:07:50.103, 75, N/A, 178.93 W
2026/06/04 08:07:55.104, 75, N/A, 179.67 W
2026/06/04 08:08:00.104, 75, N/A, 180.06 W
2026/06/04 08:08:05.105, 75, N/A, 190.63 W
2026/06/04 08:08:10.105, 76, N/A, 186.99 W
2026/06/04 08:08:15.105, 75, N/A, 188.30 W
2026/06/04 08:08:20.106, 77, N/A, 181.49 W
2026/06/04 08:08:25.106, 77, N/A, 194.37 W
2026/06/04 08:08:30.107, 78, N/A, 168.31 W
2026/06/04 08:08:35.107, 74, N/A, 181.46 W
2026/06/04 08:08:40.108, 75, N/A, 179.47 W
2026/06/04 08:08:45.108, 77, N/A, 180.95 W
2026/06/04 08:08:50.109, 77, N/A, 198.83 W
2026/06/04 08:08:55.109, 76, N/A, 186.72 W
2026/06/04 08:09:00.110, 78, N/A, 183.19 W
2026/06/04 08:09:05.111, 76, N/A, 187.00 W
2026/06/04 08:09:10.111, 76, N/A, 182.88 W
2026/06/04 08:09:15.112, 76, N/A, 180.29 W
2026/06/04 08:09:20.112, 77, N/A, 196.07 W
2026/06/04 08:09:25.113, 77, N/A, 179.22 W
2026/06/04 08:09:30.113, 76, N/A, 194.90 W
2026/06/04 08:09:35.114, 75, N/A, 183.55 W
2026/06/04 08:09:40.114, 77, N/A, 185.93 W
2026/06/04 08:09:45.115, 77, N/A, 181.64 W
2026/06/04 08:09:50.115, 73, N/A, 172.08 W
2026/06/04 08:09:55.116, 77, N/A, 183.72 W
2026/06/04 08:10:00.117, 75, N/A, 181.42 W
2026/06/04 08:10:05.117, 75, N/A, 181.21 W
2026/06/04 08:10:10.118, 75, N/A, 186.61 W
2026/06/04 08:10:15.118, 75, N/A, 186.20 W
2026/06/04 08:10:20.119, 75, N/A, 177.79 W
2026/06/04 08:10:25.119, 75, N/A, 190.13 W
2026/06/04 08:10:30.120, 75, N/A, 193.76 W
2026/06/04 08:10:35.120, 75, N/A, 180.81 W
2026/06/04 08:10:40.121, 76, N/A, 186.72 W
2026/06/04 08:10:45.121, 75, N/A, 184.21 W
2026/06/04 08:10:50.122, 78, N/A, 197.21 W
2026/06/04 08:10:55.122, 78, N/A, 188.17 W
2026/06/04 08:11:00.123, 78, N/A, 180.43 W
2026/06/04 08:11:05.123, 75, N/A, 194.28 W
2026/06/04 08:11:10.124, 75, N/A, 183.36 W
2026/06/04 08:11:15.124, 77, N/A, 192.26 W
2026/06/04 08:11:20.125, 76, N/A, 185.90 W
2026/06/04 08:11:25.125, 77, N/A, 194.46 W
2026/06/04 08:11:30.126, 76, N/A, 180.62 W
2026/06/04 08:11:35.126, 76, N/A, 186.79 W
2026/06/04 08:11:40.127, 75, N/A, 189.30 W
2026/06/04 08:11:45.127, 75, N/A, 186.82 W
2026/06/04 08:11:50.128, 76, N/A, 181.43 W
2026/06/04 08:11:55.128, 77, N/A, 187.90 W
2026/06/04 08:12:00.129, 76, N/A, 186.63 W
2026/06/04 08:12:05.129, 77, N/A, 189.07 W
2026/06/04 08:12:10.130, 75, N/A, 182.07 W
2026/06/04 08:12:15.130, 75, N/A, 183.04 W
2026/06/04 08:12:20.131, 75, N/A, 177.77 W
2026/06/04 08:12:25.132, 75, N/A, 196.01 W
2026/06/04 08:12:30.132, 75, N/A, 175.16 W
2026/06/04 08:12:35.133, 78, N/A, 185.27 W
2026/06/04 08:12:40.133, 76, N/A, 179.59 W
2026/06/04 08:12:45.134, 77, N/A, 185.48 W
2026/06/04 08:12:50.134, 75, N/A, 202.24 W
2026/06/04 08:12:55.135, 77, N/A, 189.43 W
2026/06/04 08:13:00.136, 76, N/A, 206.25 W
2026/06/04 08:13:05.136, 75, N/A, 189.94 W
2026/06/04 08:13:10.137, 76, N/A, 183.42 W
2026/06/04 08:13:15.137, 76, N/A, 181.72 W
2026/06/04 08:13:20.138, 76, N/A, 183.17 W
2026/06/04 08:13:25.138, 75, N/A, 183.05 W
2026/06/04 08:13:30.139, 75, N/A, 184.05 W
2026/06/04 08:13:35.139, 74, N/A, 181.33 W
2026/06/04 08:13:40.140, 78, N/A, 162.16 W
2026/06/04 08:13:45.141, 76, N/A, 190.87 W
2026/06/04 08:13:50.141, 77, N/A, 172.49 W
2026/06/04 08:13:55.142, 76, N/A, 192.84 W
2026/06/04 08:14:00.142, 76, N/A, 181.46 W
2026/06/04 08:14:05.143, 75, N/A, 176.60 W
2026/06/04 08:14:10.143, 75, N/A, 188.40 W
2026/06/04 08:14:15.144, 75, N/A, 181.02 W
2026/06/04 08:14:20.144, 75, N/A, 181.93 W
2026/06/04 08:14:25.145, 76, N/A, 184.56 W
2026/06/04 08:14:30.146, 77, N/A, 182.93 W
2026/06/04 08:14:35.146, 75, N/A, 177.13 W
2026/06/04 08:14:40.147, 76, N/A, 172.67 W
2026/06/04 08:14:45.147, 75, N/A, 175.45 W
2026/06/04 08:14:50.148, 75, N/A, 174.12 W
2026/06/04 08:14:55.148, 77, N/A, 182.23 W
2026/06/04 08:15:00.149, 76, N/A, 191.29 W
2026/06/04 08:15:05.149, 76, N/A, 182.67 W
2026/06/04 08:15:10.150, 77, N/A, 192.26 W
2026/06/04 08:15:15.150, 76, N/A, 177.13 W
2026/06/04 08:15:20.151, 79, N/A, 190.64 W
2026/06/04 08:15:25.151, 76, N/A, 188.70 W
2026/06/04 08:15:30.152, 76, N/A, 187.34 W
2026/06/04 08:15:35.152, 76, N/A, 185.99 W
2026/06/04 08:15:40.153, 76, N/A, 177.61 W
2026/06/04 08:15:45.153, 75, N/A, 176.48 W
2026/06/04 08:15:50.154, 75, N/A, 180.91 W
2026/06/04 08:15:55.154, 75, N/A, 181.42 W
2026/06/04 08:16:00.155, 78, N/A, 182.78 W
2026/06/04 08:16:05.156, 74, N/A, 193.38 W
2026/06/04 08:16:10.156, 75, N/A, 189.75 W
2026/06/04 08:16:15.157, 75, N/A, 173.79 W
2026/06/04 08:16:20.157, 75, N/A, 164.47 W
2026/06/04 08:16:25.158, 75, N/A, 180.56 W
2026/06/04 08:16:30.159, 75, N/A, 184.51 W
2026/06/04 08:16:35.159, 76, N/A, 183.10 W
2026/06/04 08:16:40.160, 75, N/A, 197.08 W
2026/06/04 08:16:45.160, 75, N/A, 181.76 W
2026/06/04 08:16:50.161, 74, N/A, 184.30 W
2026/06/04 08:16:55.161, 75, N/A, 188.10 W
2026/06/04 08:17:00.162, 75, N/A, 175.75 W
2026/06/04 08:17:05.162, 75, N/A, 169.95 W
2026/06/04 08:17:10.163, 74, N/A, 190.76 W
2026/06/04 08:17:15.163, 76, N/A, 186.64 W
2026/06/04 08:17:20.164, 75, N/A, 190.32 W
2026/06/04 08:17:25.164, 75, N/A, 181.91 W
2026/06/04 08:17:30.165, 75, N/A, 182.68 W
2026/06/04 08:17:35.165, 79, N/A, 179.62 W
2026/06/04 08:17:40.166, 75, N/A, 183.57 W
2026/06/04 08:17:45.166, 78, N/A, 174.10 W
2026/06/04 08:17:50.167, 76, N/A, 187.45 W
2026/06/04 08:17:55.167, 78, N/A, 193.82 W
2026/06/04 08:18:00.168, 77, N/A, 181.07 W
2026/06/04 08:18:05.168, 76, N/A, 177.12 W
2026/06/04 08:18:10.169, 75, N/A, 180.62 W
2026/06/04 08:18:15.169, 78, N/A, 192.48 W
2026/06/04 08:18:20.170, 77, N/A, 178.94 W
2026/06/04 08:18:25.171, 76, N/A, 184.21 W
2026/06/04 08:18:30.171, 75, N/A, 175.77 W
2026/06/04 08:18:35.172, 78, N/A, 191.23 W
2026/06/04 08:18:40.172, 76, N/A, 179.85 W
2026/06/04 08:18:45.173, 78, N/A, 175.03 W
2026/06/04 08:18:50.173, 75, N/A, 188.17 W
2026/06/04 08:18:55.212, 76, N/A, 184.71 W
2026/06/04 08:19:00.213, 78, N/A, 172.53 W
2026/06/04 08:19:05.213, 77, N/A, 196.70 W
2026/06/04 08:19:10.214, 78, N/A, 200.25 W
2026/06/04 08:19:15.215, 76, N/A, 184.28 W
2026/06/04 08:19:20.215, 75, N/A, 179.92 W
2026/06/04 08:19:25.216, 75, N/A, 189.59 W
2026/06/04 08:19:30.216, 75, N/A, 177.62 W
2026/06/04 08:19:35.217, 77, N/A, 193.18 W
2026/06/04 08:19:40.217, 77, N/A, 187.24 W
2026/06/04 08:19:45.218, 76, N/A, 187.55 W
2026/06/04 08:19:50.218, 77, N/A, 189.13 W
2026/06/04 08:19:55.219, 75, N/A, 176.29 W
2026/06/04 08:20:00.219, 76, N/A, 178.64 W
2026/06/04 08:20:05.220, 75, N/A, 186.03 W
2026/06/04 08:20:10.220, 78, N/A, 184.35 W
2026/06/04 08:20:15.221, 77, N/A, 178.93 W
2026/06/04 08:20:20.221, 75, N/A, 186.78 W
2026/06/04 08:20:25.222, 74, N/A, 179.07 W
2026/06/04 08:20:30.222, 76, N/A, 189.80 W
2026/06/04 08:20:35.223, 75, N/A, 181.93 W
2026/06/04 08:20:40.223, 75, N/A, 184.60 W
2026/06/04 08:20:45.224, 75, N/A, 193.21 W
2026/06/04 08:20:50.224, 76, N/A, 182.23 W
2026/06/04 08:20:55.225, 75, N/A, 183.85 W
2026/06/04 08:21:00.225, 75, N/A, 183.93 W
2026/06/04 08:21:05.226, 75, N/A, 182.22 W
2026/06/04 08:21:10.226, 75, N/A, 184.43 W
2026/06/04 08:21:15.227, 75, N/A, 186.53 W
2026/06/04 08:21:20.227, 78, N/A, 184.60 W
2026/06/04 08:21:25.228, 78, N/A, 186.71 W
2026/06/04 08:21:30.228, 77, N/A, 191.58 W
2026/06/04 08:21:35.229, 77, N/A, 183.08 W
2026/06/04 08:21:40.229, 75, N/A, 184.10 W
2026/06/04 08:21:45.230, 75, N/A, 177.60 W
2026/06/04 08:21:50.230, 77, N/A, 183.66 W
2026/06/04 08:21:55.231, 75, N/A, 183.51 W
2026/06/04 08:22:00.232, 76, N/A, 181.08 W
2026/06/04 08:22:05.232, 75, N/A, 196.26 W
2026/06/04 08:22:10.233, 75, N/A, 178.25 W
2026/06/04 08:22:15.233, 74, N/A, 181.32 W
2026/06/04 08:22:20.234, 76, N/A, 184.41 W
2026/06/04 08:22:25.234, 75, N/A, 182.16 W
2026/06/04 08:22:30.235, 76, N/A, 187.82 W
2026/06/04 08:22:35.236, 78, N/A, 184.60 W
2026/06/04 08:22:40.236, 75, N/A, 186.79 W
2026/06/04 08:22:45.237, 75, N/A, 172.31 W
2026/06/04 08:22:50.237, 76, N/A, 195.59 W
2026/06/04 08:22:55.238, 75, N/A, 181.29 W
2026/06/04 08:23:00.238, 76, N/A, 180.75 W
2026/06/04 08:23:05.239, 75, N/A, 192.89 W
2026/06/04 08:23:10.239, 78, N/A, 192.68 W
2026/06/04 08:23:15.240, 76, N/A, 178.84 W
2026/06/04 08:23:20.240, 75, N/A, 179.41 W
2026/06/04 08:23:25.241, 75, N/A, 179.92 W
2026/06/04 08:23:30.241, 75, N/A, 182.38 W
2026/06/04 08:23:35.242, 75, N/A, 183.50 W
2026/06/04 08:23:40.242, 79, N/A, 195.13 W
2026/06/04 08:23:45.243, 75, N/A, 177.21 W
2026/06/04 08:23:50.244, 75, N/A, 180.60 W
2026/06/04 08:23:55.244, 75, N/A, 170.47 W
2026/06/04 08:24:00.245, 74, N/A, 174.16 W
2026/06/04 08:24:05.245, 75, N/A, 182.77 W
2026/06/04 08:24:10.246, 74, N/A, 174.57 W
2026/06/04 08:24:15.246, 74, N/A, 189.12 W
2026/06/04 08:24:20.247, 75, N/A, 185.60 W
2026/06/04 08:24:25.247, 75, N/A, 177.86 W
2026/06/04 08:24:30.248, 74, N/A, 180.91 W
2026/06/04 08:24:35.248, 75, N/A, 190.71 W
2026/06/04 08:24:40.249, 76, N/A, 196.59 W
2026/06/04 08:24:45.249, 75, N/A, 181.97 W
2026/06/04 08:24:50.250, 75, N/A, 189.74 W
2026/06/04 08:24:55.250, 75, N/A, 180.53 W
2026/06/04 08:25:00.251, 75, N/A, 186.34 W
2026/06/04 08:25:05.251, 76, N/A, 184.99 W
2026/06/04 08:25:10.252, 75, N/A, 179.34 W
2026/06/04 08:25:15.252, 77, N/A, 182.81 W
2026/06/04 08:25:20.253, 75, N/A, 181.56 W
2026/06/04 08:25:25.253, 75, N/A, 183.35 W
2026/06/04 08:25:30.254, 77, N/A, 179.64 W
2026/06/04 08:25:35.254, 75, N/A, 183.31 W
2026/06/04 08:25:40.255, 78, N/A, 195.13 W
2026/06/04 08:25:45.255, 79, N/A, 198.94 W
2026/06/04 08:25:50.256, 75, N/A, 193.49 W
2026/06/04 08:25:55.256, 75, N/A, 177.24 W
2026/06/04 08:26:00.257, 76, N/A, 194.58 W
2026/06/04 08:26:05.257, 77, N/A, 182.48 W
2026/06/04 08:26:10.258, 76, N/A, 183.16 W
2026/06/04 08:26:15.258, 75, N/A, 190.31 W
2026/06/04 08:26:20.259, 75, N/A, 179.65 W
2026/06/04 08:26:25.259, 75, N/A, 178.26 W
2026/06/04 08:26:30.260, 75, N/A, 179.69 W
2026/06/04 08:26:35.260, 75, N/A, 190.01 W
2026/06/04 08:26:40.261, 76, N/A, 165.56 W
2026/06/04 08:26:45.261, 75, N/A, 188.77 W
2026/06/04 08:26:50.262, 75, N/A, 184.32 W
2026/06/04 08:26:55.262, 74, N/A, 186.80 W
2026/06/04 08:27:00.263, 76, N/A, 191.71 W
2026/06/04 08:27:05.263, 76, N/A, 191.97 W
2026/06/04 08:27:10.264, 76, N/A, 198.86 W
2026/06/04 08:27:15.264, 76, N/A, 191.75 W
2026/06/04 08:27:20.265, 75, N/A, 178.40 W
2026/06/04 08:27:25.265, 77, N/A, 187.85 W
2026/06/04 08:27:30.266, 78, N/A, 188.47 W
2026/06/04 08:27:35.266, 74, N/A, 159.23 W
2026/06/04 08:27:40.267, 75, N/A, 184.74 W
2026/06/04 08:27:45.267, 75, N/A, 194.74 W
2026/06/04 08:27:50.268, 76, N/A, 180.71 W
2026/06/04 08:27:55.268, 75, N/A, 173.07 W
2026/06/04 08:28:00.269, 77, N/A, 194.78 W
2026/06/04 08:28:05.269, 75, N/A, 176.14 W
2026/06/04 08:28:10.270, 73, N/A, 181.70 W
2026/06/04 08:28:15.270, 74, N/A, 173.21 W
2026/06/04 08:28:20.271, 74, N/A, 188.68 W
2026/06/04 08:28:25.271, 75, N/A, 184.49 W
2026/06/04 08:28:30.272, 75, N/A, 186.57 W
2026/06/04 08:28:35.272, 79, N/A, 193.88 W
2026/06/04 08:28:40.273, 77, N/A, 181.00 W
2026/06/04 08:28:45.273, 78, N/A, 184.85 W
2026/06/04 08:28:50.274, 77, N/A, 178.93 W
2026/06/04 08:28:55.275, 75, N/A, 191.90 W
2026/06/04 08:29:00.275, 76, N/A, 181.11 W
2026/06/04 08:29:05.276, 76, N/A, 188.01 W
2026/06/04 08:29:10.276, 75, N/A, 186.75 W
2026/06/04 08:29:15.277, 75, N/A, 183.87 W
2026/06/04 08:29:20.277, 75, N/A, 172.77 W
2026/06/04 08:29:25.278, 77, N/A, 188.48 W
2026/06/04 08:29:30.278, 78, N/A, 181.22 W
2026/06/04 08:29:35.279, 75, N/A, 174.78 W
2026/06/04 08:29:40.279, 75, N/A, 184.01 W
2026/06/04 08:29:45.280, 76, N/A, 192.64 W
2026/06/04 08:29:50.280, 76, N/A, 181.86 W
2026/06/04 08:29:55.281, 76, N/A, 181.72 W
2026/06/04 08:30:00.286, 75, N/A, 189.82 W
2026/06/04 08:30:05.287, 75, N/A, 198.67 W
2026/06/04 08:30:10.288, 77, N/A, 180.82 W
2026/06/04 08:30:15.288, 75, N/A, 170.07 W
2026/06/04 08:30:20.289, 75, N/A, 176.21 W
2026/06/04 08:30:25.289, 76, N/A, 191.01 W
2026/06/04 08:30:30.290, 76, N/A, 182.56 W
2026/06/04 08:30:35.290, 75, N/A, 194.95 W
2026/06/04 08:30:40.291, 78, N/A, 198.23 W
2026/06/04 08:30:45.291, 76, N/A, 187.84 W
2026/06/04 08:30:50.292, 76, N/A, 190.29 W
2026/06/04 08:30:55.292, 75, N/A, 179.46 W
2026/06/04 08:31:00.293, 78, N/A, 189.99 W
2026/06/04 08:31:05.293, 75, N/A, 181.95 W
2026/06/04 08:31:10.294, 75, N/A, 187.12 W
2026/06/04 08:31:15.294, 74, N/A, 181.03 W
2026/06/04 08:31:20.295, 74, N/A, 177.44 W
2026/06/04 08:31:25.295, 75, N/A, 177.67 W
2026/06/04 08:31:30.296, 74, N/A, 177.15 W
2026/06/04 08:31:35.296, 75, N/A, 183.40 W
2026/06/04 08:31:40.297, 74, N/A, 191.21 W
2026/06/04 08:31:45.297, 74, N/A, 191.49 W
2026/06/04 08:31:50.298, 75, N/A, 199.29 W
2026/06/04 08:31:55.298, 74, N/A, 181.36 W
2026/06/04 08:32:00.299, 76, N/A, 180.79 W
2026/06/04 08:32:05.299, 74, N/A, 179.48 W
2026/06/04 08:32:10.300, 75, N/A, 178.30 W
2026/06/04 08:32:15.300, 75, N/A, 185.51 W
2026/06/04 08:32:20.301, 78, N/A, 185.06 W
2026/06/04 08:32:25.301, 75, N/A, 194.43 W
2026/06/04 08:32:30.302, 77, N/A, 195.77 W
2026/06/04 08:32:35.302, 75, N/A, 185.02 W
2026/06/04 08:32:40.303, 76, N/A, 195.38 W
2026/06/04 08:32:45.304, 76, N/A, 203.50 W
2026/06/04 08:32:50.304, 75, N/A, 186.58 W
2026/06/04 08:32:55.305, 75, N/A, 179.61 W
2026/06/04 08:33:00.305, 74, N/A, 182.42 W
2026/06/04 08:33:05.306, 75, N/A, 182.76 W
2026/06/04 08:33:10.306, 77, N/A, 183.47 W
2026/06/04 08:33:15.307, 76, N/A, 186.91 W
2026/06/04 08:33:20.307, 74, N/A, 176.90 W
2026/06/04 08:33:25.308, 77, N/A, 188.06 W
2026/06/04 08:33:30.308, 75, N/A, 180.21 W
2026/06/04 08:33:35.309, 76, N/A, 174.38 W
2026/06/04 08:33:40.309, 75, N/A, 181.85 W
2026/06/04 08:33:45.310, 75, N/A, 179.91 W
2026/06/04 08:33:50.310, 75, N/A, 180.25 W
2026/06/04 08:33:55.311, 75, N/A, 179.31 W
2026/06/04 08:34:00.311, 74, N/A, 177.74 W
2026/06/04 08:34:05.311, 76, N/A, 181.18 W
2026/06/04 08:34:10.312, 76, N/A, 191.84 W
2026/06/04 08:34:15.312, 75, N/A, 178.99 W
2026/06/04 08:34:20.313, 76, N/A, 190.13 W
2026/06/04 08:34:25.313, 75, N/A, 187.90 W
2026/06/04 08:34:30.314, 77, N/A, 188.78 W
2026/06/04 08:34:35.314, 75, N/A, 182.69 W
2026/06/04 08:34:40.315, 75, N/A, 183.88 W
2026/06/04 08:34:45.316, 74, N/A, 177.51 W
2026/06/04 08:34:50.316, 74, N/A, 182.74 W
2026/06/04 08:34:55.317, 74, N/A, 180.84 W
2026/06/04 08:35:00.317, 75, N/A, 175.97 W
2026/06/04 08:35:05.318, 77, N/A, 188.41 W
2026/06/04 08:35:10.318, 74, N/A, 176.74 W
2026/06/04 08:35:15.318, 76, N/A, 189.20 W
2026/06/04 08:35:20.319, 75, N/A, 187.65 W
2026/06/04 08:35:25.319, 74, N/A, 184.15 W
2026/06/04 08:35:30.320, 75, N/A, 192.28 W
2026/06/04 08:35:35.321, 75, N/A, 180.78 W
2026/06/04 08:35:40.321, 74, N/A, 188.49 W
2026/06/04 08:35:45.322, 74, N/A, 177.82 W
2026/06/04 08:35:50.322, 74, N/A, 176.42 W
2026/06/04 08:35:55.323, 76, N/A, 175.47 W
2026/06/04 08:36:00.323, 75, N/A, 189.49 W
2026/06/04 08:36:05.324, 76, N/A, 193.41 W
2026/06/04 08:36:10.324, 74, N/A, 191.34 W
2026/06/04 08:36:15.325, 76, N/A, 188.26 W
2026/06/04 08:36:20.325, 78, N/A, 173.07 W
2026/06/04 08:36:25.326, 78, N/A, 186.01 W
2026/06/04 08:36:30.326, 77, N/A, 187.27 W
2026/06/04 08:36:35.327, 75, N/A, 190.40 W
2026/06/04 08:36:40.327, 76, N/A, 175.58 W
2026/06/04 08:36:45.328, 78, N/A, 184.88 W
2026/06/04 08:36:50.328, 75, N/A, 193.07 W
2026/06/04 08:36:55.328, 75, N/A, 177.25 W
2026/06/04 08:37:00.329, 77, N/A, 186.42 W
2026/06/04 08:37:05.329, 75, N/A, 175.32 W
2026/06/04 08:37:10.330, 76, N/A, 183.72 W
2026/06/04 08:37:15.330, 76, N/A, 181.36 W
2026/06/04 08:37:20.331, 76, N/A, 174.04 W
2026/06/04 08:37:25.331, 75, N/A, 182.34 W
2026/06/04 08:37:30.332, 74, N/A, 171.72 W
2026/06/04 08:37:35.332, 75, N/A, 187.06 W
2026/06/04 08:37:40.333, 76, N/A, 173.34 W
2026/06/04 08:37:45.333, 78, N/A, 197.63 W
2026/06/04 08:37:50.334, 77, N/A, 196.26 W
2026/06/04 08:37:55.334, 75, N/A, 185.75 W
2026/06/04 08:38:00.335, 76, N/A, 181.88 W
2026/06/04 08:38:05.336, 76, N/A, 189.39 W
2026/06/04 08:38:10.336, 75, N/A, 171.38 W
2026/06/04 08:38:15.337, 74, N/A, 171.18 W
2026/06/04 08:38:20.337, 75, N/A, 185.20 W
2026/06/04 08:38:25.338, 75, N/A, 191.18 W
2026/06/04 08:38:30.338, 75, N/A, 190.33 W
2026/06/04 08:38:35.339, 75, N/A, 177.52 W
2026/06/04 08:38:40.339, 75, N/A, 178.87 W
2026/06/04 08:38:45.340, 75, N/A, 175.07 W
2026/06/04 08:38:50.340, 75, N/A, 179.24 W
2026/06/04 08:38:55.341, 74, N/A, 177.68 W
2026/06/04 08:39:00.341, 76, N/A, 183.57 W
2026/06/04 08:39:05.342, 74, N/A, 185.22 W
2026/06/04 08:39:10.342, 76, N/A, 188.04 W
2026/06/04 08:39:15.343, 74, N/A, 191.21 W
2026/06/04 08:39:20.343, 74, N/A, 185.23 W
2026/06/04 08:39:25.344, 76, N/A, 187.68 W
2026/06/04 08:39:30.344, 77, N/A, 186.91 W
2026/06/04 08:39:35.345, 74, N/A, 174.86 W
2026/06/04 08:39:40.345, 77, N/A, 188.54 W
2026/06/04 08:39:45.346, 77, N/A, 178.93 W
2026/06/04 08:39:50.346, 75, N/A, 184.23 W
2026/06/04 08:39:55.347, 76, N/A, 177.80 W
2026/06/04 08:40:00.347, 75, N/A, 179.56 W
2026/06/04 08:40:05.347, 76, N/A, 183.53 W
2026/06/04 08:40:10.348, 76, N/A, 182.01 W
2026/06/04 08:40:15.348, 76, N/A, 190.82 W
2026/06/04 08:40:20.349, 76, N/A, 182.10 W
2026/06/04 08:40:25.350, 76, N/A, 188.20 W
2026/06/04 08:40:30.350, 76, N/A, 190.62 W
2026/06/04 08:40:35.351, 77, N/A, 185.43 W
2026/06/04 08:40:40.351, 75, N/A, 176.46 W
2026/06/04 08:40:45.352, 75, N/A, 172.94 W
2026/06/04 08:40:50.352, 74, N/A, 182.69 W
2026/06/04 08:40:55.353, 76, N/A, 184.11 W
2026/06/04 08:41:00.353, 76, N/A, 204.81 W
2026/06/04 08:41:05.354, 75, N/A, 185.00 W
2026/06/04 08:41:10.354, 76, N/A, 181.54 W
2026/06/04 08:41:15.355, 75, N/A, 186.40 W
2026/06/04 08:41:20.355, 74, N/A, 181.75 W
2026/06/04 08:41:25.356, 77, N/A, 191.47 W
2026/06/04 08:41:30.356, 75, N/A, 172.26 W
2026/06/04 08:41:35.357, 75, N/A, 197.24 W
2026/06/04 08:41:40.357, 75, N/A, 171.31 W
2026/06/04 08:41:45.358, 75, N/A, 182.10 W
2026/06/04 08:41:50.358, 75, N/A, 184.25 W
2026/06/04 08:41:55.359, 75, N/A, 181.29 W
2026/06/04 08:42:00.359, 77, N/A, 178.54 W
2026/06/04 08:42:05.360, 76, N/A, 179.81 W
2026/06/04 08:42:10.360, 78, N/A, 177.78 W
2026/06/04 08:42:15.360, 75, N/A, 173.71 W
2026/06/04 08:42:20.361, 75, N/A, 184.19 W
2026/06/04 08:42:25.361, 76, N/A, 180.18 W
2026/06/04 08:42:30.362, 75, N/A, 189.80 W
2026/06/04 08:42:35.362, 75, N/A, 183.25 W
2026/06/04 08:42:40.363, 75, N/A, 182.01 W
2026/06/04 08:42:45.363, 77, N/A, 177.33 W
2026/06/04 08:42:50.364, 76, N/A, 190.50 W
2026/06/04 08:42:55.364, 76, N/A, 186.94 W
2026/06/04 08:43:00.365, 78, N/A, 192.36 W
2026/06/04 08:43:05.365, 76, N/A, 188.31 W
2026/06/04 08:43:10.366, 76, N/A, 183.44 W
2026/06/04 08:43:15.366, 76, N/A, 195.48 W
2026/06/04 08:43:20.367, 75, N/A, 158.61 W
2026/06/04 08:43:25.368, 74, N/A, 182.17 W
2026/06/04 08:43:30.368, 77, N/A, 185.65 W
2026/06/04 08:43:35.369, 75, N/A, 180.68 W
2026/06/04 08:43:40.369, 75, N/A, 179.98 W
2026/06/04 08:43:45.370, 75, N/A, 179.26 W
2026/06/04 08:43:50.370, 75, N/A, 178.13 W
